9.168660660465605128e-02 1.077929143376407994e+00
9.276127656061673721e-02 1.054236599896297477e+00
9.384772513127064009e-02 1.031198195627894609e+00
9.494611170684014168e-02 1.008872374349667700e+00
9.605659713143023526e-02 9.873314583990189242e-01
9.717934372232296669e-02 9.666260635843716420e-01
9.831451528891146929e-02 9.468047780355841603e-01
9.946227715130293023e-02 9.279068005160190369e-01
1.006227961586192432e-01 9.099608231025442251e-01
1.017962407070245601e-01 8.929901287775376950e-01
1.029827807575080384e-01 8.769932561951342409e-01
1.041825878534509697e-01 8.619764416612726299e-01
1.053958351380065855e-01 8.479199011663721697e-01
1.066226973713217951e-01 8.347956510583728340e-01
1.078633509476300961e-01 8.225717423962668473e-01
1.091179739122448422e-01 8.112013324172602236e-01
1.103867459784830668e-01 8.006232670469456414e-01
1.116698485445500461e-01 7.907652818308175124e-01
1.129674647104154384e-01 7.815516648265640187e-01
1.142797792947126273e-01 7.728949581149962000e-01
1.156069788516929653e-01 7.647019281670005553e-01
1.169492516882680716e-01 7.568697091195354387e-01
1.183067878811733392e-01 7.492890461076505693e-01
1.196797792942872057e-01 7.418509398437511670e-01
1.210684195961410775e-01 7.344445198937645802e-01
1.224729042776560584e-01 7.269627339938738997e-01
1.238934306701432730e-01 7.192944836671404385e-01
1.253301979636058106e-01 7.113429840952136818e-01
1.267834072253809230e-01 7.030113871995476993e-01
1.282532614191628784e-01 6.942236067248708231e-01
1.297399654244466849e-01 6.849180284573324062e-01
1.312437260564357222e-01 6.750374450762235412e-01
1.327647520864554398e-01 6.645485546922631492e-01
1.343032542629188086e-01 6.534424051007122758e-01
1.358594453328877960e-01 6.417244008540922140e-01
1.374335400642786031e-01 6.294261476523532739e-01
1.390257552687583498e-01 6.165957458775497280e-01
1.406363098253829713e-01 6.032896765755915158e-01
1.422654247050260390e-01 5.896006135196641962e-01
1.439133229956518489e-01 5.756237686108263141e-01
1.455802299284849333e-01 5.614702614584310414e-01
1.472663729051315595e-01 5.472578755127593952e-01
1.489719815257089242e-01 5.331096748423870268e-01
1.506972876180397158e-01 5.191499868455796696e-01
1.524425252679713627e-01 5.054988423172235290e-01
1.542079308508800262e-01 4.922686915175387146e-01
1.559937430644220413e-01 4.795627885970473181e-01
1.578002029625959757e-01 4.674724411914701894e-01
1.596275539911805041e-01 4.560694235899510618e-01
1.614760420246154904e-01 4.454082629076154820e-01
1.633459154043940820e-01 4.355225103319601554e-01
1.652374249790364569e-01 4.264252397075592449e-01
1.671508241457172472e-01 4.181059578081172123e-01
1.690863688936197762e-01 4.105340249515190276e-01
